x,y,z
-9.2522,-9.72549,27.4841
-9.25693,-9.72053,27.5008
-9.26157,-9.71544,27.5174
-9.26611,-9.71019,27.534
-9.27055,-9.7048,27.5506
-9.27489,-9.69926,27.5671
-9.27913,-9.69357,27.5835
-9.28328,-9.68775,27.5999
-9.28732,-9.68177,27.6162
-9.29127,-9.67565,27.6325
-9.29511,-9.66939,27.6487
-9.29885,-9.66299,27.6649
-9.3025,-9.65644,27.681
-9.30604,-9.64975,27.697
-9.30947,-9.64292,27.7129
-9.31281,-9.63595,27.7288
-9.31604,-9.62884,27.7446
-9.31917,-9.62159,27.7603
-9.32219,-9.61421,27.7759
-9.32511,-9.60668,27.7915
-9.32793,-9.59902,27.807
-9.33064,-9.59122,27.8223
-9.33324,-9.58329,27.8376
-9.33574,-9.57522,27.8529
-9.33814,-9.56702,27.868
-9.34043,-9.55868,27.883
-9.34261,-9.55022,27.8979
-9.34469,-9.54162,27.9128
-9.34666,-9.53289,27.9275
-9.34852,-9.52404,27.9421
-9.35027,-9.51506,27.9566
-9.35192,-9.50595,27.9711
-9.35346,-9.49671,27.9854
-9.35489,-9.48735,27.9996
-9.35622,-9.47787,28.0136
-9.35743,-9.46826,28.0276
-9.35854,-9.45854,28.0415
-9.35954,-9.44869,28.0552
-9.36043,-9.43872,28.0688
-9.36122,-9.42864,28.0823
-9.36189,-9.41844,28.0957
-9.36246,-9.40813,28.109
-9.36291,-9.3977,28.1221
-9.36326,-9.38716,28.1351
-9.3635,-9.37651,28.148
-9.36363,-9.36574,28.1607
-9.36365,-9.35487,28.1733
-9.36356,-9.3439,28.1858
-9.36337,-9.33281,28.1981
-9.36306,-9.32162,28.2103
-9.36265,-9.31033,28.2223
-9.36212,-9.29894,28.2343
-9.36149,-9.28745,28.246
-9.36075,-9.27586,28.2576
-9.3599,-9.26417,28.2691
-9.35895,-9.25239,28.2804
-9.35788,-9.24051,28.2916
-9.35671,-9.22854,28.3026
-9.35543,-9.21648,28.3135
-9.35404,-9.20433,28.3242
-9.35254,-9.19209,28.3348
-9.35093,-9.17977,28.3452
-9.34922,-9.16736,28.3555
-9.3474,-9.15487,28.3656
-9.34548,-9.1423,28.3755
-9.34345,-9.12965,28.3853
-9.34131,-9.11692,28.3949
-9.33906,-9.10411,28.4043
-9.33672,-9.09123,28.4136
-9.33426,-9.07828,28.4227
-9.3317,-9.06526,28.4317
-9.32904,-9.05216,28.4404
-9.32627,-9.039,28.449
-9.3234,-9.02578,28.4575
-9.32042,-9.01248,28.4657
-9.31734,-8.99913,28.4738
-9.31416,-8.98572,28.4818
-9.31087,-8.97224,28.4895
-9.30749,-8.95871,28.4971
-9.304,-8.94513,28.5045
-9.30041,-8.93149,28.5117
-9.29672,-8.9178,28.5187
-9.29293,-8.90406,28.5256
-9.28904,-8.89027,28.5322
-9.28506,-8.87644,28.5387
-9.28097,-8.86256,28.545
-9.27679,-8.84864,28.5512
-9.2725,-8.83468,28.5571
-9.26813,-8.82068,28.5629
-9.26365,-8.80664,28.5685
-9.25908,-8.79257,28.5739
-9.25442,-8.77846,28.5791
-9.24966,-8.76432,28.5841
-9.2448,-8.75015,28.589
-9.23986,-8.73596,28.5936
-9.23482,-8.72174,28.5981
-9.22969,-8.70749,28.6024
-9.22446,-8.69323,28.6065
-9.21915,-8.67894,28.6104
-9.21375,-8.66463,28.6141
-9.20826,-8.65031,28.6176
-9.20268,-8.63597,28.621
-9.19701,-8.62162,28.6241
-9.19126,-8.60726,28.6271
-9.18542,-8.59289,28.6298
-9.17949,-8.57851,28.6324
-9.17348,-8.56413,28.6348
-9.16739,-8.54974,28.637
-9.16121,-8.53535,28.639
-9.15495,-8.52096,28.6409
-9.14861,-8.50657,28.6425
-9.14219,-8.49219,28.6439
-9.13569,-8.47781,28.6452
-9.12912,-8.46344,28.6463
-9.12246,-8.44907,28.6471
-9.11572,-8.43472,28.6478
-9.10891,-8.42038,28.6483
-9.10203,-8.40605,28.6486
-9.09507,-8.39175,28.6487
-9.08804,-8.37745,28.6487
-9.08093,-8.36318,28.6484
-9.07375,-8.34893,28.6479
-9.0665,-8.3347,28.6473
-9.05919,-8.3205,28.6465
-9.0518,-8.30632,28.6455
-9.04435,-8.29217,28.6443
-9.03682,-8.27805,28.6429
-9.02924,-8.26396,28.6413
-9.02158,-8.24991,28.6395
-9.01387,-8.23589,28.6376
-9.00609,-8.22191,28.6355
-8.99824,-8.20796,28.6332
-8.99034,-8.19406,28.6307
-8.98238,-8.18019,28.628
-8.97436,-8.16637,28.6251
-8.96628,-8.1526,28.6221
-8.95814,-8.13887,28.6188
-8.94995,-8.12518,28.6154
-8.9417,-8.11155,28.6118
-8.9334,-8.09797,28.6081
-8.92504,-8.08444,28.6041
-8.91664,-8.07096,28.6
-8.90818,-8.05754,28.5957
-8.89968,-8.04418,28.5912
-8.89112,-8.03087,28.5866
-8.88252,-8.01762,28.5818
-8.87387,-8.00444,28.5768
-8.86517,-7.99132,28.5716
-8.85644,-7.97826,28.5662
-8.84765,-7.96526,28.5607
-8.83883,-7.95234,28.555
-8.82997,-7.93948,28.5492
-8.82106,-7.92669,28.5431
-8.81212,-7.91397,28.5369
-8.80314,-7.90133,28.5306
-8.79412,-7.88876,28.5241
-8.78506,-7.87626,28.5174
-8.77598,-7.86384,28.5105
-8.76685,-7.85149,28.5035
-8.7577,-7.83923,28.4963
-8.74852,-7.82704,28.489
-8.7393,-7.81494,28.4815
-8.73006,-7.80291,28.4738
-8.72079,-7.79097,28.466
-8.71149,-7.77912,28.4581
-8.70216,-7.76735,28.4499
-8.69282,-7.75567,28.4417
-8.68344,-7.74407,28.4332
-8.67405,-7.73257,28.4247
-8.66464,-7.72115,28.4159
-8.6552,-7.70982,28.4071
-8.64575,-7.69859,28.398
-8.63628,-7.68745,28.3889
-8.62679,-7.6764,28.3796
-8.61728,-7.66545,28.3701
-8.60777,-7.6546,28.3605
-8.59823,-7.64384,28.3508
-8.58869,-7.63318,28.3409
-8.57913,-7.62262,28.3309
-8.56957,-7.61216,28.3207
-8.56,-7.6018,28.3104
-8.55041,-7.59154,28.3
-8.54082,-7.58138,28.2895
-8.53123,-7.57133,28.2788
-8.52163,-7.56138,28.268
-8.51203,-7.55153,28.257
-8.50242,-7.5418,28.2459
-8.49282,-7.53216,28.2347
-8.48321,-7.52264,28.2234
-8.47361,-7.51322,28.212
-8.464,-7.50391,28.2004
-8.4544,-7.49471,28.1887
-8.4448,-7.48562,28.1769
-8.43521,-7.47664,28.165
-8.42563,-7.46777,28.1529
-8.41605,-7.45902,28.1408
-8.40648,-7.45037,28.1285
-8.39692,-7.44184,28.1161
-8.38737,-7.43342,28.1037
-8.37783,-7.42512,28.0911
-8.3683,-7.41693,28.0784
-8.35879,-7.40886,28.0655
-8.34929,-7.4009,28.0526
-8.3398,-7.39306,28.0396
-8.33033,-7.38534,28.0265
-8.32088,-7.37773,28.0133
-8.31145,-7.37025,28
-8.30204,-7.36288,27.9866
-8.29265,-7.35562,27.9731
-8.28328,-7.34849,27.9595
-8.27393,-7.34148,27.9458
-8.26461,-7.33459,27.932
-8.25531,-7.32781,27.9181
-8.24603,-7.32116,27.9042
-8.23678,-7.31463,27.8901
-8.22756,-7.30822,27.876
-8.21837,-7.30193,27.8618
-8.2092,-7.29577,27.8475
-8.20007,-7.28972,27.8331
-8.19097,-7.2838,27.8187
-8.18189,-7.278,27.8042
-8.17286,-7.27233,27.7896
-8.16385,-7.26677,27.7749
-8.15488,-7.26135,27.7602
-8.14594,-7.25604,27.7454
-8.13705,-7.25086,27.7305
-8.12818,-7.2458,27.7155
-8.11936,-7.24087,27.7005
-8.11057,-7.23606,27.6854
-8.10183,-7.23137,27.6703
-8.09312,-7.22681,27.6551
-8.08446,-7.22238,27.6398
-8.07584,-7.21807,27.6245
-8.06726,-7.21388,27.6091
-8.05873,-7.20982,27.5937
-8.05024,-7.20588,27.5782
-8.0418,-7.20207,27.5627
-8.0334,-7.19839,27.5471
-8.02505,-7.19483,27.5315
-8.01675,-7.19139,27.5158
-8.00849,-7.18808,27.5001
-8.00029,-7.1849,27.4843
-7.99214,-7.18184,27.4685
-7.98403,-7.17891,27.4527
-7.97598,-7.1761,27.4368
-7.96798,-7.17341,27.4208
-7.96004,-7.17085,27.4049
-7.95214,-7.16842,27.3889
-7.94431,-7.16611,27.3728
-7.93653,-7.16393,27.3568
-7.9288,-7.16187,27.3407
-7.92113,-7.15993,27.3246
-7.91352,-7.15812,27.3084
-7.90596,-7.15644,27.2922
-7.89847,-7.15488,27.276
-7.89103,-7.15344,27.2598
-7.88366,-7.15213,27.2436
-7.87634,-7.15094,27.2273
-7.86909,-7.14988,27.211
-7.8619,-7.14893,27.1947
-7.85477,-7.14812,27.1784
-7.8477,-7.14742,27.1621
-7.8407,-7.14685,27.1457
-7.83376,-7.1464,27.1294
-7.82688,-7.14608,27.113
-7.82008,-7.14587,27.0967
-7.81333,-7.14579,27.0803
-7.80666,-7.14583,27.0639
-7.80005,-7.14599,27.0475
-7.79351,-7.14628,27.0311
-7.78704,-7.14668,27.0147
-7.78063,-7.14721,26.9983
-7.7743,-7.14785,26.982
-7.76804,-7.14862,26.9656
-7.76184,-7.14951,26.9492
-7.75572,-7.15051,26.9328
-7.74967,-7.15164,26.9165
-7.74369,-7.15288,26.9001
-7.73778,-7.15425,26.8838
-7.73194,-7.15573,26.8674
-7.72618,-7.15733,26.8511
-7.72049,-7.15905,26.8348
-7.71488,-7.16089,26.8185
-7.70934,-7.16284,26.8023
-7.70387,-7.16491,26.786
-7.69848,-7.1671,26.7698
-7.69317,-7.1694,26.7536
-7.68793,-7.17182,26.7374
-7.68277,-7.17436,26.7212
-7.67769,-7.17701,26.7051
-7.67268,-7.17978,26.689
-7.66775,-7.18265,26.6729
-7.6629,-7.18565,26.6568
-7.65813,-7.18876,26.6408
-7.65343,-7.19198,26.6248
-7.64882,-7.19531,26.6089
-7.64428,-7.19875,26.5929
-7.63983,-7.20231,26.577
-7.63545,-7.20598,26.5612
-7.63116,-7.20976,26.5454
-7.62694,-7.21365,26.5296
-7.62281,-7.21765,26.5139
-7.61876,-7.22176,26.4982
-7.61479,-7.22598,26.4826
-7.6109,-7.23031,26.467
-7.6071,-7.23475,26.4514
-7.60337,-7.23929,26.4359
-7.59973,-7.24395,26.4205
-7.59617,-7.24871,26.4051
-7.5927,-7.25357,26.3897
-7.58931,-7.25855,26.3744
-7.586,-7.26362,26.3592
-7.58278,-7.26881,26.344
-7.57964,-7.2741,26.3289
-7.57658,-7.27949,26.3138
-7.57361,-7.28499,26.2988
-7.57072,-7.29058,26.2838
-7.56792,-7.29629,26.2689
-7.56521,-7.30209,26.2541
-7.56258,-7.308,26.2393
-7.56003,-7.31401,26.2246
-7.55757,-7.32011,26.21
-7.55519,-7.32632,26.1954
-7.55291,-7.33263,26.1809
-7.5507,-7.33904,26.1665
-7.54859,-7.34554,26.1521
-7.54656,-7.35215,26.1378
-7.54461,-7.35885,26.1236
-7.54275,-7.36564,26.1094
-7.54098,-7.37254,26.0954
-7.5393,-7.37953,26.0814
-7.5377,-7.38661,26.0675
-7.53619,-7.39379,26.0536
-7.53477,-7.40107,26.0399
-7.53343,-7.40844,26.0262
-7.53218,-7.4159,26.0126
-7.53102,-7.42345,25.9991
-7.52994,-7.4311,25.9857
-7.52895,-7.43883,25.9723
-7.52805,-7.44666,25.9591
-7.52724,-7.45458,25.9459
-7.52651,-7.46259,25.9328
-7.52587,-7.47068,25.9199
-7.52532,-7.47887,25.907
-7.52486,-7.48714,25.8942
-7.52448,-7.4955,25.8814
-7.52419,-7.50394,25.8688
-7.52399,-7.51247,25.8563
-7.52387,-7.52109,25.8439
-7.52384,-7.52979,25.8315
-7.5239,-7.53858,25.8193
-7.52405,-7.54744,25.8072
-7.52428,-7.5564,25.7952
-7.5246,-7.56543,25.7832
-7.52501,-7.57454,25.7714
-7.52551,-7.58374,25.7597
-7.52609,-7.59302,25.748
-7.52676,-7.60237,25.7365
-7.52752,-7.61181,25.7251
-7.52836,-7.62132,25.7138
-7.52929,-7.63091,25.7026
-7.5303,-7.64057,25.6915
-7.53141,-7.65032,25.6806
-7.5326,-7.66014,25.6697
-7.53387,-7.67003,25.659
-7.53523,-7.68,25.6483
-7.53668,-7.69004,25.6378
-7.53821,-7.70015,25.6274
-7.53983,-7.71033,25.6171
-7.54154,-7.72059,25.6069
-7.54333,-7.73092,25.5968
-7.5452,-7.74132,25.5869
-7.54717,-7.75178,25.5771
-7.54921,-7.76232,25.5674
-7.55134,-7.77292,25.5578
-7.55356,-7.78359,25.5483
-7.55586,-7.79432,25.539
-7.55824,-7.80512,25.5298
-7.56071,-7.81599,25.5207
-7.56327,-7.82692,25.5117
-7.5659,-7.83791,25.5029
-7.56862,-7.84896,25.4942
-7.57143,-7.86008,25.4856
-7.57431,-7.87126,25.4772
-7.57728,-7.8825,25.4689
-7.58033,-7.89379,25.4607
-7.58347,-7.90515,25.4526
-7.58668,-7.91656,25.4447
-7.58998,-7.92803,25.4369
-7.59336,-7.93956,25.4292
-7.59683,-7.95114,25.4217
-7.60037,-7.96277,25.4143
-7.60399,-7.97446,25.4071
-7.6077,-7.9862,25.4
-7.61148,-7.998,25.393
-7.61535,-8.00984,25.3861
-7.61929,-8.02174,25.3794
-7.62332,-8.03368,25.3729
-7.62742,-8.04568,25.3665
-7.6316,-8.05772,25.3602
-7.63586,-8.06981,25.3541
-7.6402,-8.08194,25.3481
-7.64462,-8.09412,25.3422
-7.64912,-8.10634,25.3365
-7.65369,-8.11861,25.331
-7.65834,-8.13092,25.3256
-7.66306,-8.14327,25.3203
-7.66787,-8.15566,25.3152
-7.67274,-8.16809,25.3102
-7.6777,-8.18056,25.3054
-7.68273,-8.19307,25.3007
-7.68783,-8.20562,25.2962
-7.69301,-8.2182,25.2918
-7.69826,-8.23081,25.2876
-7.70358,-8.24346,25.2835
-7.70898,-8.25615,25.2796
-7.71446,-8.26886,25.2758
-7.72,-8.28161,25.2722
-7.72562,-8.29439,25.2688
-7.7313,-8.30719,25.2655
-7.73706,-8.32003,25.2623
-7.74289,-8.33289,25.2593
-7.74879,-8.34578,25.2565
-7.75476,-8.35869,25.2538
-7.7608,-8.37163,25.2513
-7.76691,-8.38459,25.2489
-7.77309,-8.39757,25.2467
-7.77933,-8.41057,25.2446
-7.78564,-8.4236,25.2428
-7.79202,-8.43664,25.241
-7.79847,-8.4497,25.2395
-7.80498,-8.46278,25.238
-7.81156,-8.47588,25.2368
-7.8182,-8.48899,25.2357
-7.82491,-8.50211,25.2348
-7.83168,-8.51524,25.234
-7.83852,-8.52839,25.2334
-7.84542,-8.54155,25.233
-7.85238,-8.55472,25.2327
-7.8594,-8.56789,25.2326
-7.86649,-8.58107,25.2326
-7.87363,-8.59426,25.2329
-7.88084,-8.60745,25.2332
-7.8881,-8.62065,25.2338
-7.89543,-8.63385,25.2345
-7.90281,-8.64705,25.2354
-7.91026,-8.66025,25.2364
-7.91776,-8.67345,25.2376
-7.92531,-8.68665,25.239
-7.93293,-8.69985,25.2405
-7.9406,-8.71304,25.2422
-7.94832,-8.72622,25.2441
-7.9561,-8.7394,25.2461
-7.96393,-8.75257,25.2484
-7.97182,-8.76573,25.2507
-7.97976,-8.77889,25.2533
-7.98775,-8.79202,25.256
-7.99579,-8.80515,25.2589
-8.00389,-8.81826,25.2619
-8.01203,-8.83136,25.2651
-8.02022,-8.84444,25.2685
-8.02847,-8.8575,25.2721
-8.03676,-8.87055,25.2758
-8.04509,-8.88357,25.2797
-8.05348,-8.89657,25.2837
-8.06191,-8.90955,25.288
-8.07039,-8.92251,25.2923
-8.07891,-8.93544,25.2969
-8.08747,-8.94834,25.3016
-8.09608,-8.96121,25.3065
-8.10473,-8.97406,25.3116
-8.11343,-8.98687,25.3168
-8.12216,-8.99965,25.3222
-8.13093,-9.0124,25.3278
-8.13975,-9.02512,25.3336
-8.1486,-9.0378,25.3395
-8.15749,-9.05044,25.3455
-8.16642,-9.06304,25.3518
-8.17539,-9.07561,25.3582
-8.18439,-9.08813,25.3648
-8.19343,-9.10061,25.3715
-8.2025,-9.11305,25.3784
-8.21161,-9.12544,25.3855
-8.22075,-9.13778,25.3927
-8.22992,-9.15008,25.4001
-8.23912,-9.16232,25.4077
-8.24835,-9.17452,25.4154
-8.25761,-9.18666,25.4233
-8.2669,-9.19875,25.4314
-8.27622,-9.21079,25.4396
-8.28557,-9.22277,25.448
-8.29494,-9.23469,25.4566
-8.30434,-9.24655,25.4653
-8.31376,-9.25836,25.4742
-8.3232,-9.2701,25.4832
-8.33267,-9.28177,25.4924
-8.34216,-9.29339,25.5018
-8.35168,-9.30493,25.5113
-8.36121,-9.31641,25.521
-8.37076,-9.32783,25.5308
-8.38033,-9.33917,25.5408
-8.38992,-9.35044,25.551
-8.39952,-9.36163,25.5613
-8.40915,-9.37276,25.5718
-8.41878,-9.3838,25.5824
-8.42843,-9.39477,25.5932
-8.4381,-9.40566,25.6041
-8.44777,-9.41647,25.6152
-8.45746,-9.4272,25.6264
-8.46716,-9.43785,25.6378
-8.47686,-9.44841,25.6494
-8.48658,-9.45889,25.6611
-8.4963,-9.46928,25.6729
-8.50603,-9.47959,25.6849
-8.51577,-9.4898,25.697
-8.52551,-9.49992,25.7093
-8.53525,-9.50995,25.7218
-8.545,-9.51988,25.7343
-8.55475,-9.52972,25.7471
-8.5645,-9.53947,25.7599
-8.57425,-9.54911,25.7729
-8.584,-9.55866,25.7861
-8.59374,-9.56811,25.7994
-8.60349,-9.57745,25.8128
-8.61322,-9.58669,25.8264
-8.62296,-9.59583,25.8401
-8.63269,-9.60485,25.8539
-8.64241,-9.61378,25.8679
-8.65212,-9.62259,25.882
-8.66183,-9.63129,25.8962
-8.67152,-9.63988,25.9106
-8.68121,-9.64836,25.9251
-8.69088,-9.65673,25.9397
-8.70054,-9.66498,25.9545
-8.71018,-9.67311,25.9693
-8.71981,-9.68112,25.9843
-8.72942,-9.68902,25.9995
-8.73902,-9.69679,26.0147
-8.7486,-9.70444,26.0301
-8.75816,-9.71197,26.0456
-8.76769,-9.71938,26.0612
-8.77721,-9.72666,26.0769
-8.7867,-9.73381,26.0927
-8.79618,-9.74084,26.1087
-8.80562,-9.74773,26.1247
-8.81504,-9.7545,26.1409
-8.82444,-9.76113,26.1572
-8.83381,-9.76763,26.1736
-8.84314,-9.774,26.1901
-8.85245,-9.78023,26.2066
-8.86173,-9.78633,26.2233
-8.87098,-9.79228,26.2401
-8.88019,-9.7981,26.257
-8.88937,-9.80378,26.274
-8.89851,-9.80932,26.2911
-8.90762,-9.81472,26.3083
-8.91669,-9.81997,26.3256
-8.92572,-9.82508,26.3429
-8.93472,-9.83005,26.3604
-8.94367,-9.83487,26.3779
-8.95258,-9.83954,26.3955
-8.96145,-9.84407,26.4132
-8.97028,-9.84844,26.431
-8.97906,-9.85267,26.4489
-8.9878,-9.85674,26.4668
-8.99649,-9.86067,26.4848
-9.00513,-9.86444,26.5029
-9.01372,-9.86806,26.521
-9.02226,-9.87152,26.5393
-9.03076,-9.87483,26.5576
-9.0392,-9.87798,26.5759
-9.04759,-9.88097,26.5943
-9.05592,-9.88381,26.6128
-9.0642,-9.88649,26.6314
-9.07242,-9.88901,26.65
-9.08059,-9.89137,26.6686
-9.08869,-9.89356,26.6873
-9.09674,-9.8956,26.7061
-9.10473,-9.89748,26.7249
-9.11266,-9.89919,26.7437
-9.12052,-9.90074,26.7626
-9.12833,-9.90212,26.7815
-9.13606,-9.90334,26.8005
-9.14374,-9.9044,26.8195
-9.15134,-9.90529,26.8386
-9.15888,-9.90601,26.8576
-9.16635,-9.90657,26.8767
-9.17376,-9.90696,26.8959
-9.18109,-9.90718,26.915
-9.18835,-9.90723,26.9342
-9.19554,-9.90712,26.9534
-9.20265,-9.90683,26.9727
-9.2097,-9.90638,26.9919
-9.21666,-9.90576,27.0112
-9.22355,-9.90497,27.0304
-9.23037,-9.90401,27.0497
-9.2371,-9.90287,27.069
-9.24376,-9.90157,27.0883
-9.25034,-9.9001,27.1076
-9.25684,-9.89845,27.1269
-9.26325,-9.89664,27.1462
-9.26959,-9.89465,27.1654
-9.27584,-9.89249,27.1847
-9.282,-9.89016,27.204
-9.28809,-9.88766,27.2232
-9.29408,-9.88498,27.2425
-9.29999,-9.88214,27.2617
-9.30581,-9.87912,27.2809
-9.31155,-9.87594,27.3001
-9.31719,-9.87258,27.3193
-9.32274,-9.86905,27.3384
-9.32821,-9.86535,27.3575
-9.33358,-9.86147,27.3766
-9.33886,-9.85743,27.3956
-9.34404,-9.85322,27.4146
-9.34913,-9.84884,27.4336
-9.35413,-9.84428,27.4525
-9.35903,-9.83956,27.4714
-9.36384,-9.83467,27.4902
-9.36855,-9.82961,27.509
-9.37316,-9.82438,27.5277
-9.37767,-9.81898,27.5464
-9.38208,-9.81341,27.565
-9.3864,-9.80768,27.5836
-9.39061,-9.80178,27.6021
-9.39472,-9.79572,27.6205
-9.39873,-9.78949,27.6389
-9.40264,-9.78309,27.6572
-9.40644,-9.77653,27.6754
-9.41014,-9.76981,27.6936
-9.41374,-9.76292,27.7117
-9.41723,-9.75587,27.7297
-9.42062,-9.74866,27.7476
-9.4239,-9.74129,27.7655
-9.42707,-9.73376,27.7832
-9.43014,-9.72607,27.8009
-9.4331,-9.71822,27.8185
-9.43595,-9.71021,27.836
-9.43869,-9.70205,27.8534
-9.44133,-9.69373,27.8707
-9.44385,-9.68526,27.8879
-9.44626,-9.67663,27.905
-9.44857,-9.66786,27.922
-9.45076,-9.65892,27.9389
-9.45284,-9.64984,27.9556
-9.45481,-9.64061,27.9723
-9.45667,-9.63123,27.9889
-9.45842,-9.62171,28.0053
-9.46005,-9.61204,28.0216
-9.46157,-9.60222,28.0378
-9.46298,-9.59226,28.0539
-9.46427,-9.58216,28.0699
-9.46545,-9.57191,28.0857
-9.46651,-9.56153,28.1014
-9.46746,-9.55101,28.117
-9.4683,-9.54035,28.1324
-9.46902,-9.52956,28.1478
-9.46962,-9.51863,28.1629
-9.47011,-9.50757,28.178
-9.47049,-9.49637,28.1929
-9.47075,-9.48505,28.2076
-9.47089,-9.4736,28.2222
-9.47092,-9.46202,28.2367
-9.47083,-9.45032,28.251
-9.47062,-9.43849,28.2652
-9.4703,-9.42654,28.2792
-9.46986,-9.41447,28.293
-9.46931,-9.40228,28.3068
-9.46864,-9.38997,28.3203
-9.46785,-9.37755,28.3337
-9.46695,-9.36501,28.3469
-9.46593,-9.35236,28.36
-9.46479,-9.3396,28.3729
-9.46354,-9.32673,28.3856
-9.46217,-9.31376,28.3982
-9.46069,-9.30068,28.4106
-9.45909,-9.28749,28.4228
-9.45737,-9.2742,28.4349
-9.45554,-9.26082,28.4468
-9.4536,-9.24733,28.4585
-9.45153,-9.23375,28.47
-9.44936,-9.22007,28.4814
-9.44706,-9.20631,28.4925
-9.44465,-9.19245,28.5035
-9.44213,-9.1785,28.5143
-9.4395,-9.16446,28.525
-9.43675,-9.15034,28.5354
-9.43388,-9.13614,28.5457
-9.4309,-9.12186,28.5557
-9.42781,-9.10749,28.5656
-9.42461,-9.09305,28.5753
-9.4213,-9.07854,28.5848
-9.41787,-9.06395,28.5941
-9.41433,-9.04929,28.6032
-9.41068,-9.03456,28.6121
-9.40692,-9.01977,28.6208
-9.40305,-9.00491,28.6294
-9.39906,-8.98999,28.6377
-9.39497,-8.975,28.6458
-9.39077,-8.95996,28.6538
-9.38647,-8.94486,28.6615
-9.38205,-8.92971,28.669
-9.37753,-8.9145,28.6764
-9.3729,-8.89924,28.6835
-9.36816,-8.88394,28.6904
-9.36332,-8.86859,28.6971
-9.35837,-8.85319,28.7036
-9.35332,-8.83775,28.7099
-9.34816,-8.82227,28.716
-9.3429,-8.80676,28.7219
-9.33754,-8.79121,28.7276
-9.33208,-8.77562,28.7331
-9.32651,-8.76,28.7384
-9.32085,-8.74436,28.7434
-9.31508,-8.72868,28.7483
-9.30922,-8.71298,28.7529
-9.30326,-8.69726,28.7574
-9.2972,-8.68152,28.7616
-9.29104,-8.66576,28.7656
-9.28479,-8.64998,28.7694
-9.27844,-8.63418,28.773
-9.272,-8.61838,28.7764
-9.26546,-8.60256,28.7796
-9.25883,-8.58673,28.7825
-9.25211,-8.5709,28.7853
-9.2453,-8.55506,28.7878
-9.2384,-8.53923,28.7902
-9.23141,-8.52339,28.7923
-9.22433,-8.50755,28.7942
-9.21716,-8.49172,28.7959
-9.2099,-8.47589,28.7974
-9.20256,-8.46007,28.7986
-9.19514,-8.44426,28.7997
-9.18763,-8.42846,28.8005
-9.18004,-8.41268,28.8012
-9.17236,-8.39691,28.8016
-9.16461,-8.38116,28.8018
-9.15677,-8.36543,28.8018
-9.14886,-8.34973,28.8016
-9.14087,-8.33404,28.8012
-9.1328,-8.31838,28.8006
-9.12466,-8.30276,28.7997
-9.11644,-8.28716,28.7987
-9.10815,-8.27159,28.7974
-9.09978,-8.25605,28.796
-9.09134,-8.24055,28.7943
-9.08284,-8.22509,28.7925
-9.07426,-8.20967,28.7904
-9.06561,-8.19429,28.7881
-9.0569,-8.17895,28.7856
-9.04812,-8.16365,28.7829
-9.03927,-8.1484,28.7801
-9.03037,-8.1332,28.777
-9.02139,-8.11806,28.7737
-9.01236,-8.10296,28.7702
-9.00327,-8.08791,28.7665
-8.99411,-8.07292,28.7626
-8.9849,-8.05799,28.7585
-8.97563,-8.04312,28.7542
-8.96631,-8.02831,28.7497
-8.95693,-8.01356,28.745
-8.94749,-7.99887,28.7402
-8.93801,-7.98425,28.7351
-8.92847,-7.96969,28.7298
-8.91888,-7.95521,28.7244
-8.90924,-7.94079,28.7187
-8.89956,-7.92645,28.7129
-8.88983,-7.91218,28.7069
-8.88005,-7.89798,28.7007
-8.87023,-7.88386,28.6943
-8.86037,-7.86982,28.6877
-8.85046,-7.85586,28.6809
-8.84052,-7.84197,28.6739
-8.83053,-7.82817,28.6668
-8.82051,-7.81446,28.6595
-8.81045,-7.80083,28.652
-8.80035,-7.78728,28.6443
-8.79022,-7.77382,28.6365
-8.78006,-7.76045,28.6284
-8.76986,-7.74718,28.6202
-8.75963,-7.73399,28.6118
-8.74938,-7.7209,28.6033
-8.73909,-7.7079,28.5946
-8.72878,-7.69499,28.5857
-8.71844,-7.68219,28.5766
-8.70808,-7.66948,28.5674
-8.69769,-7.65687,28.558
-8.68729,-7.64436,28.5484
-8.67686,-7.63195,28.5387
-8.66641,-7.61964,28.5288
-8.65594,-7.60744,28.5188
-8.64545,-7.59534,28.5086
-8.63495,-7.58335,28.4982
-8.62444,-7.57146,28.4877
-8.61391,-7.55968,28.4771
-8.60337,-7.54802,28.4662
-8.59281,-7.53646,28.4553
-8.58225,-7.52501,28.4441
-8.57168,-7.51367,28.4329
-8.5611,-7.50245,28.4215
-8.55051,-7.49134,28.4099
-8.53992,-7.48034,28.3982
-8.52932,-7.46946,28.3863
-8.51872,-7.45869,28.3744
-8.50812,-7.44805,28.3622
-8.49752,-7.43752,28.35
-8.48692,-7.42711,28.3376
-8.47632,-7.41681,28.325
-8.46573,-7.40664,28.3124
-8.45514,-7.39659,28.2996
-8.44455,-7.38666,28.2866
-8.43397,-7.37685,28.2736
-8.4234,-7.36717,28.2604
-8.41284,-7.35761,28.2471
-8.40229,-7.34817,28.2337
-8.39175,-7.33886,28.2201
-8.38122,-7.32967,28.2065
-8.3707,-7.32061,28.1927
-8.3602,-7.31168,28.1788
-8.34972,-7.30287,28.1648
-8.33925,-7.2942,28.1506
-8.3288,-7.28565,28.1364
-8.31837,-7.27722,28.122
-8.30795,-7.26893,28.1076
-8.29756,-7.26077,28.093
-8.2872,-7.25274,28.0784
-8.27685,-7.24483,28.0636
-8.26653,-7.23706,28.0487
-8.25624,-7.22942,28.0337
